ID,Lng,Lat,CommunityID,TradeTime,DOM,Followers,Total price,Price,Square,Bed Room,Living room,Kitchen,Bathroom,楼,Building Type,Construction time,renovation condition,building structure,Ladder ratio(梯户比),Elevator,Property rights for five years（房屋满五年）,Subway,District,Community average
101090000000.0,116.481662,39.878749,1111027379633.0,2016-07-17 00:00:00,329.0,121.0,230.0,37954.0,60.6,2.0,1.0,1.0,1.0,顶 6,板楼,1995,简装,砖混,0.16699999999999998,0.0,0.0,1.0,朝阳,59416.0
101090000000.0,116.493317,39.929564,1111027373740.0,2016-07-13 00:00:00,325.0,30.0,266.0,45032.0,59.07,2.0,1.0,1.0,1.0,高 7,板楼,1988,简装,混合,0.5,0.0,1.0,1.0,朝阳,58820.0
101090000000.0,116.689244,39.873245,1111027376743.0,2016-08-20 00:00:00,363.0,60.0,544.8,39294.0,138.65,3.0,2.0,1.0,2.0,底 8,板楼,2007,简装,钢混,0.5,1.0,1.0,1.0,通州,49350.0
101090000000.0,116.440513,39.893796,1111027380696.0,2016-08-23 00:00:00,366.0,156.0,447.0,78216.0,57.15,3.0,1.0,1.0,1.0,中 6,板楼,1985,简装,混合,0.333,0.0,1.0,1.0,东城,85092.0
101090000000.0,116.25403500000002,40.205429,1111046251721.0,2016-07-27 00:00:00,338.0,21.0,375.0,26545.0,141.27,3.0,2.0,1.0,2.0,顶 15,板塔结合,2011,精装,钢混,1.0,1.0,0.0,0.0,昌平,42231.0
101090000000.0,116.501958,39.882586,1111027379326.0,2016-07-20 00:00:00,332.0,49.0,200.0,36246.0,55.18,1.0,1.0,1.0,1.0,中 12,板楼,2004,简装,钢混,0.25,1.0,1.0,1.0,朝阳,59213.0
101090000000.0,116.383928,40.00438,1111027377736.0,2016-10-08 00:00:00,410.0,60.0,2250.0,86247.0,260.88,4.0,2.0,2.0,3.0,高 13,板塔结合,2010,精装,钢混,1.0,1.0,0.0,1.0,朝阳,115414.0
101090000000.0,116.422479,40.06389,1111027375783.0,2016-08-29 00:00:00,370.0,55.0,175.0,31600.0,55.38,1.0,0.0,0.0,1.0,低 30,塔楼,2004,简装,钢混,0.2,1.0,0.0,1.0,昌平,43211.0
101090000000.0,116.47136,40.012307,1111043093784.0,2016-08-21 00:00:00,363.0,47.0,463.0,97597.0,47.44,1.0,1.0,1.0,1.0,高 28,板楼,2012,精装,钢混,0.5,1.0,0.0,1.0,朝阳,106627.0
101090000000.0,116.422295,40.133927,1111027380410.0,2016-07-07 00:00:00,317.0,93.0,187.5,21500.0,87.21,2.0,1.0,1.0,1.0,顶 6,板楼,1999,精装,混合,0.5,0.0,1.0,0.0,昌平,31485.0
101090000000.0,116.425063,40.044097,1111027378336.0,2016-08-24 00:00:00,364.0,47.0,293.0,50518.0,58.0,3.0,1.0,1.0,2.0,中 13,板塔结合,2011,精装,钢混,0.16699999999999998,1.0,0.0,1.0,朝阳,52870.0
101090000000.0,116.349509,39.872813,1111027377485.0,2016-07-07 00:00:00,315.0,73.0,295.0,49167.0,60.0,1.0,1.0,1.0,1.0,低 30,塔楼,2007,简装,钢混,0.333,1.0,1.0,0.0,丰台,61773.0
101090000000.0,116.338433,40.051503,1111027375647.0,2016-07-26 00:00:00,334.0,61.0,448.0,34199.0,131.0,4.0,2.0,1.0,2.0,高 7,板楼,2000,简装,混合,0.5,0.0,1.0,0.0,海淀,59533.0
101090000000.0,116.182548,39.778533,1111027381428.0,2016-08-02 00:00:00,341.0,60.0,333.0,21211.0,157.0,3.0,2.0,1.0,2.0,顶 14,板塔结合,2009,精装,钢混,0.5,1.0,1.0,0.0,房山,32460.0
101090000000.0,116.384103,39.972885,1111027378248.0,2016-08-25 00:00:00,363.0,81.0,535.0,101519.0,52.7,1.0,1.0,1.0,1.0,顶 13,板塔结合,1993,精装,混合,0.16699999999999998,1.0,1.0,0.0,西城,129541.0
101090000000.0,116.22946,40.228274,1111027377289.0,2016-08-23 00:00:00,361.0,19.0,263.0,21647.0,121.5,3.0,2.0,1.0,2.0,顶 6,板楼,2004,精装,混合,0.5,0.0,1.0,1.0,昌平,34346.0
101090000000.0,116.117724,39.941152,1111052110644.0,2016-08-24 00:00:00,361.0,35.0,380.0,19756.0,192.35,5.0,2.0,1.0,2.0,顶 6,板楼,2005,简装,混合,0.5,0.0,1.0,0.0,门头沟,39492.0
101090000000.0,116.469221,40.000762,1111027379599.0,2017-02-04 00:00:00,526.0,81.0,845.0,62593.0,135.0,3.0,1.0,1.0,2.0,高 28,塔楼,2002,精装,钢混,0.375,1.0,1.0,1.0,朝阳,66952.0
101090000000.0,116.254426,40.206615,1111027374317.0,2016-09-08 00:00:00,377.0,7.0,470.0,24480.0,192.0,4.0,2.0,1.0,2.0,顶 5,板楼,2000,其他,混合,0.5,0.0,0.0,0.0,昌平,34792.0
101090000000.0,116.414421,40.053513,1111027378407.0,2016-10-28 00:00:00,426.0,188.0,310.0,35172.0,88.14,2.0,1.0,1.0,1.0,低 20,板塔结合,2007,简装,钢混,0.5,1.0,0.0,1.0,朝阳,34875.0
101090000000.0,116.247008,39.906426,1111027382209.0,2016-09-30 00:00:00,398.0,25.0,480.0,53854.0,89.13,2.0,2.0,1.0,1.0,底 26,板塔结合,2007,简装,钢混,0.667,1.0,0.0,0.0,石景山,64222.0
101090000000.0,116.557273,39.918665,1111027376870.0,2016-08-02 00:00:00,339.0,72.0,202.0,40120.0,50.35,1.0,0.0,1.0,1.0,高 18,塔楼,1999,精装,钢混,0.16699999999999998,1.0,0.0,1.0,朝阳,49260.0
101090000000.0,116.196272,39.915185,1111027374521.0,2016-08-23 00:00:00,359.0,62.0,245.0,34841.0,70.32,2.0,1.0,1.0,1.0,中 11,板塔结合,1994,精装,钢混,0.2,1.0,1.0,1.0,石景山,46578.0
101090000000.0,116.665923,40.186753,1111027381403.0,2016-09-24 00:00:00,391.0,7.0,105.0,17214.0,61.0,1.0,1.0,1.0,1.0,中 15,板楼,2014,精装,钢混,0.136,1.0,0.0,0.0,顺义,43947.0
101090000000.0,116.588913,39.92214600000001,1111027377088.0,2016-09-18 00:00:00,385.0,216.0,300.0,35278.0,85.04,2.0,1.0,1.0,1.0,顶 6,板楼,2000,简装,混合,0.5,0.0,1.0,0.0,朝阳,44672.0
101090000000.0,116.354191,40.035178,1111027378966.0,2016-06-17 00:00:00,291.0,0.0,177.0,29127.0,60.77,1.0,1.0,0.0,1.0,中 30,板楼,2010,其他,钢混,0.255,1.0,0.0,0.0,海淀,65278.0
101090000000.0,116.324898,39.891441,1111027379964.0,2016-07-18 00:00:00,322.0,175.0,304.0,42854.0,70.94,3.0,1.0,1.0,1.0,低 6,板楼,1991,其他,混合,0.5,0.0,1.0,1.0,丰台,62231.0
101090000000.0,116.472797,39.99757,1111027374004.0,2017-01-18 00:00:00,506.0,62.0,1750.0,71228.0,245.69,5.0,2.0,1.0,2.0,高 7,板楼,2000,精装,钢混,0.5,1.0,1.0,1.0,朝阳,86353.0
101090000000.0,116.373903,39.89381,1111027378528.0,2016-08-13 00:00:00,347.0,227.0,376.0,65989.0,56.98,1.0,1.0,1.0,1.0,中 19,塔楼,1999,精装,钢混,0.25,1.0,1.0,1.0,西城,79007.0
101090000000.0,116.367137,40.040209,1111027382073.0,2016-08-26 00:00:00,358.0,312.0,202.0,42031.0,48.06,1.0,1.0,1.0,1.0,中 6,板楼,1996,简装,混合,0.023,0.0,0.0,1.0,海淀,64588.0
101090000000.0,116.60503500000002,40.051164,1111027378574.0,2016-08-02 00:00:00,335.0,8.0,203.0,22682.0,89.5,3.0,1.0,1.0,1.0,顶 6,板楼,1992,简装,混合,0.5,0.0,1.0,0.0,朝阳,39605.0
101090000000.0,116.328627,39.979037,1111027382321.0,2016-09-21 00:00:00,384.0,138.0,600.0,97403.0,61.6,2.0,1.0,1.0,1.0,中 6,板楼,1987,简装,混合,0.333,0.0,0.0,1.0,海淀,96866.0
101090000000.0,116.36673600000002,40.09160900000001,1111027375384.0,2016-06-19 00:00:00,290.0,135.0,380.0,32109.0,118.35,3.0,2.0,1.0,1.0,中 6,板楼,2006,精装,混合,0.5,0.0,1.0,1.0,昌平,43641.0
101090000000.0,116.128533,39.723864,1111027377376.0,2016-07-08 00:00:00,308.0,10.0,299.0,10641.0,281.0,3.0,2.0,1.0,2.0,底 10,板楼,2011,简装,钢混,0.5,1.0,0.0,1.0,房山,30846.0
101090000000.0,116.41206,40.054743,1111027382599.0,2016-06-19 00:00:00,290.0,89.0,239.0,34876.0,68.53,2.0,1.0,1.0,1.0,中 6,板楼,1996,精装,混合,0.333,0.0,1.0,0.0,昌平,54615.0
101090000000.0,116.340818,39.986077,1111027382368.0,2016-07-10 00:00:00,310.0,40.0,566.0,75186.0,75.28,3.0,1.0,1.0,1.0,中 8,板塔结合,1998,精装,钢混,0.25,0.0,1.0,1.0,海淀,97565.0
101090000000.0,116.439371,39.896367,1111027378766.0,2016-06-29 00:00:00,299.0,107.0,532.0,76000.0,70.0,2.0,1.0,1.0,1.0,低 17,塔楼,1999,简装,钢混,0.3,1.0,1.0,1.0,东城,86380.0
101090000000.0,116.450792,39.871858,1111027374299.0,2016-08-22 00:00:00,353.0,51.0,650.0,43828.0,148.31,3.0,1.0,1.0,2.0,低 22,塔楼,2000,精装,钢混,0.273,1.0,0.0,1.0,朝阳,52632.0
101090000000.0,116.473756,40.002381,1111027380691.0,2016-06-21 00:00:00,291.0,65.0,535.0,57901.0,92.4,2.0,1.0,1.0,1.0,低 21,板楼,2003,精装,钢混,0.5,1.0,1.0,1.0,朝阳,72473.0
101090000000.0,116.442526,39.972399,1111027380578.0,2016-09-09 00:00:00,370.0,60.0,350.0,53354.0,65.6,2.0,1.0,1.0,1.0,低 16,塔楼,1987,简装,钢混,0.222,1.0,1.0,1.0,朝阳,64238.0
101090000000.0,116.497474,39.810115,1111027377957.0,2016-06-17 00:00:00,285.0,34.0,452.0,50787.0,89.0,3.0,2.0,1.0,3.0,顶 24,塔楼,2010,精装,钢混,0.5,1.0,0.0,1.0,亦庄开发区,54282.0
101090000000.0,116.445785,40.077726,1111027380050.0,2016-08-21 00:00:00,351.0,39.0,386.0,22376.0,172.51,5.0,1.0,1.0,2.0,顶 6,板楼,2002,简装,混合,0.5,0.0,0.0,0.0,昌平,36411.0
101090000000.0,116.489739,39.939299,1111027378069.0,2016-07-25 00:00:00,323.0,64.0,718.0,54436.0,131.9,3.0,1.0,1.0,2.0,底 23,塔楼,2009,精装,钢混,0.429,1.0,1.0,1.0,朝阳,74468.0
101090000000.0,116.49138,39.938386,1111027374772.0,2016-06-17 00:00:00,285.0,41.0,1094.0,63011.0,173.62,3.0,2.0,1.0,2.0,低 31,板塔结合,2005,精装,钢混,0.444,1.0,1.0,1.0,朝阳,91022.0
101090000000.0,116.614078,39.931997,1111027379387.0,2017-01-08 00:00:00,487.0,22.0,258.0,38508.0,67.0,2.0,0.0,0.0,1.0,中 14,板塔结合,2010,精装,钢混,0.231,1.0,1.0,1.0,朝阳,33053.0
101090000000.0,116.195177,39.932325,1111027382250.0,2016-07-29 00:00:00,325.0,34.0,355.0,32569.0,109.0,3.0,2.0,1.0,1.0,中 22,塔楼,2004,简装,钢混,0.25,1.0,0.0,0.0,石景山,47095.0
101090000000.0,116.465918,39.898826,1111027382010.0,2017-01-11 00:00:00,491.0,18.0,350.0,36083.0,97.0,3.0,0.0,0.0,0.0,低 30,塔楼,2003,简装,钢混,0.25,1.0,0.0,1.0,朝阳,37883.0
101090000000.0,116.354581,39.92393,1111027382064.0,2016-07-28 00:00:00,323.0,112.0,358.0,110154.0,32.5,1.0,1.0,1.0,1.0,中 5,板楼,1989,简装,砖混,0.25,0.0,1.0,0.0,西城,106206.0
101090000000.0,116.369475,40.069842,1111027374195.0,2016-07-17 00:00:00,312.0,58.0,750.0,42135.0,178.0,4.0,2.0,1.0,2.0,中 5,板楼,2003,简装,砖混,0.5,0.0,1.0,0.0,海淀,67509.0
101090000000.0,116.386701,40.002945,1111027377677.0,2016-07-12 00:00:00,306.0,109.0,372.5,55129.0,67.57,2.0,1.0,1.0,1.0,顶 21,塔楼,1999,简装,钢混,0.25,1.0,1.0,0.0,朝阳,72283.0
101090000000.0,116.432142,39.902354,1111027380930.0,2016-08-26 00:00:00,351.0,63.0,508.0,85840.0,59.18,1.0,1.0,1.0,1.0,中 17,板塔结合,2005,简装,钢混,0.5,1.0,1.0,1.0,东城,95392.0
101090000000.0,116.117019,39.93386,1111052073923.0,2016-07-08 00:00:00,300.0,28.0,138.0,21456.0,64.32,2.0,1.0,1.0,1.0,顶 6,板楼,1990,简装,混合,0.333,0.0,1.0,0.0,门头沟,39381.0
101090000000.0,116.340818,39.986077,1111027382368.0,2016-07-21 00:00:00,312.0,27.0,420.0,87903.0,47.78,1.0,1.0,1.0,1.0,中 6,板楼,1995,简装,混合,0.045,0.0,0.0,1.0,海淀,97565.0
101090000000.0,116.392695,39.969608,1111027381668.0,2016-07-15 00:00:00,306.0,101.0,1345.0,101625.0,132.35,3.0,1.0,1.0,2.0,底 21,板塔结合,2002,简装,钢混,0.28600000000000003,1.0,1.0,1.0,西城,152118.0
101090000000.0,116.360671,40.071023,1111027378098.0,2016-07-15 00:00:00,306.0,92.0,272.0,41527.0,65.5,3.0,2.0,1.0,2.0,底 6,板楼,2002,精装,混合,0.5,0.0,0.0,1.0,海淀,53639.0
101090000000.0,116.559953,40.117154,1111027377343.0,2016-09-05 00:00:00,358.0,20.0,188.0,18432.0,102.0,2.0,2.0,1.0,1.0,顶 7,板塔结合,2013,精装,钢混,0.122,1.0,0.0,1.0,顺义,54715.0
101090000000.0,116.432684,40.077562,1111027380057.0,2016-08-24 00:00:00,346.0,66.0,258.0,16227.0,159.0,1.0,1.0,1.0,1.0,底 20,塔楼,2008,毛坯,钢混,0.28600000000000003,1.0,0.0,0.0,昌平,38384.0
101090000000.0,116.369206,39.856287,1111027381066.0,2016-06-24 00:00:00,283.0,120.0,249.0,37231.0,66.88,1.0,1.0,1.0,1.0,底 24,塔楼,2002,精装,钢混,0.273,1.0,0.0,1.0,丰台,58524.0
101090000000.0,116.511679,39.923959,1111027377297.0,2016-09-25 00:00:00,375.0,107.0,462.0,51615.0,89.51,2.0,2.0,1.0,1.0,高 22,塔楼,2006,精装,钢混,0.25,1.0,1.0,1.0,朝阳,53106.0
101090000000.0,116.527974,39.895003,1111027374788.0,2016-08-25 00:00:00,344.0,99.0,327.0,32377.0,101.0,2.0,2.0,1.0,1.0,中 6,板楼,2006,简装,混合,0.333,0.0,0.0,0.0,朝阳,44062.0
101090000000.0,116.422479,40.06389,1111027375783.0,2016-12-12 00:00:00,453.0,30.0,330.0,29465.0,112.0,1.0,0.0,1.0,1.0,高 30,塔楼,2004,其他,钢混,0.2,1.0,1.0,1.0,昌平,43211.0
101090000000.0,116.422479,40.06389,1111027375783.0,2016-08-28 00:00:00,347.0,26.0,135.3,24591.0,55.0,1.0,0.0,0.0,0.0,高 30,塔楼,2004,其他,钢混,0.2,1.0,0.0,1.0,昌平,43211.0
101090000000.0,116.329607,39.758883,1111027382734.0,2016-06-19 00:00:00,277.0,52.0,210.0,27922.0,75.21,2.0,1.0,1.0,1.0,低 6,板楼,1997,简装,混合,0.5,0.0,0.0,1.0,大兴,35653.0
101090000000.0,116.16608,39.77107700000001,1111027377578.0,2016-08-31 00:00:00,349.0,143.0,247.0,26974.0,91.57,3.0,1.0,1.0,1.0,高 11,板楼,2011,精装,钢混,0.333,1.0,0.0,0.0,房山,34373.0
101090000000.0,116.436539,39.891265,1111027380021.0,2016-08-01 00:00:00,319.0,36.0,2045.0,83894.0,243.76,4.0,2.0,1.0,3.0,中 6,板楼,2003,精装,钢混,1.0,1.0,1.0,0.0,东城,91782.0
101090000000.0,116.445972,39.985587,1111041464248.0,2017-01-08 00:00:00,479.0,52.0,3305.0,72162.0,458.0,6.0,4.0,1.0,3.0,底 25,板楼,2012,毛坯,钢混,2.0,1.0,0.0,1.0,朝阳,146493.0
101090000000.0,116.47617,39.844869,1111027374856.0,2016-06-26 00:00:00,283.0,79.0,433.0,20556.0,210.65,3.0,2.0,1.0,2.0,底 10,塔楼,2004,简装,钢混,0.5,1.0,1.0,0.0,朝阳,46867.0
101090000000.0,116.669984,40.190146,1111027378015.0,2016-09-04 00:00:00,352.0,97.0,360.0,30291.0,118.85,3.0,2.0,1.0,2.0,底 15,板楼,2012,毛坯,钢混,0.667,1.0,0.0,0.0,顺义,37328.0
101090000000.0,116.47414,39.954863,1111047227618.0,2016-09-27 00:00:00,374.0,19.0,1900.0,78093.0,243.3,2.0,2.0,1.0,4.0,低 22,板塔结合,2010,精装,钢混,0.333,1.0,1.0,1.0,朝阳,76917.0
101090000000.0,116.233846,39.905003,1111027380227.0,2016-08-17 00:00:00,334.0,53.0,234.0,33914.0,69.0,2.0,1.0,1.0,1.0,高 6,板楼,1994,简装,混合,0.25,0.0,1.0,0.0,石景山,48951.0
101090000000.0,116.455537,39.900377,1111027374276.0,2016-06-20 00:00:00,276.0,43.0,580.0,60740.0,95.49,1.0,1.0,1.0,1.0,高 18,板塔结合,2007,精装,钢混,0.3,1.0,1.0,1.0,朝阳,89993.0
101090000000.0,116.499423,39.900278,1111027377154.0,2016-08-08 00:00:00,323.0,47.0,396.0,46224.0,85.67,1.0,2.0,1.0,1.0,中 23,板塔结合,2005,精装,钢混,0.333,1.0,1.0,1.0,朝阳,59536.0
101090000000.0,116.504156,39.906125,1111027377058.0,2016-08-17 00:00:00,332.0,16.0,1255.0,44724.0,280.61,5.0,2.0,1.0,2.0,顶 17,板塔结合,2007,精装,钢混,0.5,1.0,1.0,1.0,朝阳,73287.0
101090000000.0,116.476921,39.983744,1111027375062.0,2016-08-28 00:00:00,342.0,153.0,280.0,52831.0,53.0,2.0,1.0,1.0,1.0,顶 6,板楼,1991,精装,混合,0.333,0.0,0.0,0.0,朝阳,68349.0
101090000000.0,116.330345,39.984336,1111027373798.0,2016-08-05 00:00:00,319.0,33.0,730.0,95425.0,76.5,3.0,1.0,1.0,1.0,顶 6,板楼,1988,精装,砖混,0.5,0.0,0.0,1.0,海淀,114107.0
101090000000.0,116.134792,39.743391,1111027375971.0,2016-07-02 00:00:00,285.0,11.0,135.0,20770.0,65.0,1.0,1.0,1.0,1.0,高 10,塔楼,2000,精装,钢混,0.16699999999999998,1.0,1.0,0.0,房山,28671.0
101090000000.0,116.471704,39.890452,1111027377960.0,2016-06-26 00:00:00,279.0,23.0,970.0,36330.0,267.0,4.0,2.0,1.0,3.0,中 16,板塔结合,2003,精装,钢混,0.333,1.0,0.0,1.0,朝阳,56356.0
101090000000.0,116.453797,39.961753,1111027382559.0,2016-09-11 00:00:00,355.0,201.0,350.0,56470.0,61.98,2.0,1.0,1.0,1.0,顶 6,板楼,1994,简装,砖混,0.25,0.0,1.0,0.0,朝阳,67771.0
101090000000.0,116.397236,39.864463,1111027375866.0,2016-07-31 00:00:00,313.0,62.0,258.0,38508.0,67.0,1.0,1.0,1.0,1.0,高 24,塔楼,2000,精装,钢混,0.2,1.0,1.0,0.0,丰台,55112.0
101090000000.0,116.232119,40.223852,1111027377917.0,2016-06-16 00:00:00,268.0,30.0,120.0,23900.0,50.21,1.0,0.0,1.0,1.0,高 15,塔楼,2009,精装,钢混,0.14300000000000002,1.0,0.0,1.0,昌平,41887.0
101090000000.0,116.49983,39.94453,1111027374569.0,2016-08-26 00:00:00,338.0,30.0,1430.0,77123.0,185.42,3.0,2.0,1.0,2.0,中 27,板塔结合,2005,精装,钢混,1.0,1.0,1.0,0.0,朝阳,91231.0
101090000000.0,116.420154,40.056617,1111027378411.0,2016-10-20 00:00:00,391.0,281.0,94.0,20277.0,46.36,1.0,0.0,1.0,1.0,中 14,板塔结合,2007,简装,钢混,0.047,1.0,1.0,1.0,朝阳,26611.0
101090000000.0,116.478715,39.916424,1111027380171.0,2016-07-07 00:00:00,286.0,3.0,1406.0,46999.0,299.16,3.0,1.0,1.0,2.0,高 27,塔楼,2005,精装,钢混,0.5,1.0,0.0,1.0,朝阳,79774.0
101090000000.0,116.192392,39.778845,1111056093957.0,2017-02-26 00:00:00,520.0,14.0,385.0,47567.0,80.94,2.0,2.0,1.0,1.0,底 9,板楼,2012,毛坯,钢混,0.5,1.0,0.0,0.0,房山,41551.0
101090000000.0,116.369475,40.069842,1111027374195.0,2016-09-29 00:00:00,370.0,66.0,1150.0,59227.0,194.17,4.0,2.0,1.0,3.0,中 4,板楼,2000,精装,混合,0.333,0.0,0.0,1.0,海淀,67509.0
101090000000.0,116.431342,40.071807,1111027380042.0,2016-06-20 00:00:00,268.0,75.0,290.0,22138.0,131.0,3.0,1.0,1.0,2.0,高 6,板楼,2000,精装,砖混,0.5,0.0,1.0,0.0,昌平,35931.0
101090000000.0,116.322609,40.089206,1111027379920.0,2016-07-09 00:00:00,288.0,126.0,280.0,28557.0,98.05,2.0,1.0,1.0,1.0,中 6,板楼,2008,毛坯,混合,0.5,0.0,1.0,0.0,昌平,40386.0
101090000000.0,116.670768,40.209956,1111027377879.0,2016-08-27 00:00:00,337.0,51.0,150.0,13441.0,111.6,3.0,2.0,1.0,2.0,顶 6,板楼,2008,精装,钢混,0.333,1.0,0.0,0.0,顺义,47194.0
101090000000.0,116.670768,40.209956,1111027377879.0,2016-08-27 00:00:00,337.0,36.0,170.0,15233.0,111.6,3.0,2.0,1.0,2.0,顶 6,板楼,2008,精装,钢混,0.333,1.0,0.0,0.0,顺义,47194.0
101090000000.0,116.319387,39.85631400000001,1111027374954.0,2016-07-10 00:00:00,288.0,46.0,454.3,30059.0,151.14,3.0,2.0,1.0,2.0,顶 6,板楼,2003,精装,混合,0.5,0.0,1.0,1.0,丰台,51491.0
101090000000.0,116.509448,39.874885,1111027375889.0,2016-08-28 00:00:00,337.0,24.0,1340.0,46854.0,286.0,3.0,1.0,1.0,1.0,低 11,板楼,2014,毛坯,钢混,2.0,1.0,0.0,1.0,朝阳,66300.0
101090000000.0,116.423882,40.122853000000006,1111027380174.0,2016-06-28 00:00:00,275.0,9.0,410.0,24551.0,167.0,3.0,2.0,1.0,2.0,底 6,板楼,2001,精装,混合,0.5,0.0,1.0,0.0,昌平,38119.0
101090000000.0,116.309984,39.96579000000001,1111027376611.0,2016-10-09 00:00:00,378.0,79.0,500.0,69061.0,72.4,2.0,1.0,1.0,1.0,中 20,塔楼,1990,简装,钢混,0.2,1.0,0.0,1.0,海淀,88754.0
101090000000.0,116.339803,40.085341,1111042071188.0,2016-12-06 00:00:00,435.0,62.0,137.5,29892.0,46.0,1.0,0.0,1.0,1.0,低 7,塔楼,2012,精装,钢混,0.06,1.0,0.0,0.0,昌平,31381.0
101090000000.0,116.315445,40.074203,1111047349969.0,2016-06-16 00:00:00,262.0,89.0,318.0,36431.0,87.29,2.0,1.0,1.0,1.0,低 28,板塔结合,2014,毛坯,钢混,0.667,1.0,0.0,0.0,昌平,45536.0
101091000000.0,116.322343,39.856246,1111027377106.0,2016-09-22 00:00:00,360.0,115.0,450.0,36435.0,123.51,3.0,1.0,1.0,1.0,顶 6,板楼,2001,精装,混合,0.25,0.0,1.0,1.0,丰台,49293.0
101091000000.0,116.448513,39.978977,1111027374860.0,2016-08-13 00:00:00,319.0,55.0,264.0,64172.0,41.14,1.0,0.0,1.0,1.0,中 18,板塔结合,2003,精装,钢混,0.28600000000000003,1.0,1.0,1.0,朝阳,75022.0
101091000000.0,116.411481,40.059131,1111027373982.0,2016-09-20 00:00:00,354.0,41.0,1080.0,65742.0,164.28,4.0,2.0,1.0,2.0,底 5,板楼,2006,精装,钢混,0.25,0.0,0.0,0.0,昌平,55291.0
101091000000.0,116.340818,39.986077,1111027382368.0,2016-08-28 00:00:00,330.0,89.0,630.0,96864.0,65.04,2.0,1.0,1.0,1.0,中 6,板楼,1996,精装,混合,0.5,0.0,0.0,1.0,海淀,97565.0
101091000000.0,116.275723,40.04616400000001,1111041084751.0,2017-01-09 00:00:00,465.0,75.0,2560.0,58682.0,436.25,4.0,2.0,1.0,4.0,底 6,板楼,2011,毛坯,钢混,1.0,1.0,0.0,0.0,海淀,100306.0
101091000000.0,116.340818,39.986077,1111027382368.0,2016-07-19 00:00:00,291.0,40.0,428.5,100611.0,42.59,1.0,1.0,1.0,1.0,顶 6,板楼,1996,精装,混合,0.333,0.0,1.0,1.0,海淀,97565.0
101091000000.0,116.325385,39.984968,1111027376959.0,2016-08-19 00:00:00,321.0,55.0,1446.0,101831.0,142.0,4.0,2.0,1.0,1.0,顶 4,板楼,1981,精装,混合,0.5,0.0,0.0,1.0,海淀,117529.0
101091000000.0,116.274354,40.170887,1111027379918.0,2016-07-17 00:00:00,288.0,29.0,350.0,26516.0,132.0,3.0,1.0,1.0,1.0,底 9,板楼,2008,简装,钢混,0.5,1.0,1.0,0.0,昌平,39766.0
101091000000.0,116.397236,39.864463,1111027375866.0,2016-07-16 00:00:00,286.0,96.0,297.0,33990.0,87.38,2.0,1.0,1.0,1.0,低 24,塔楼,2000,简装,钢混,0.2,1.0,1.0,0.0,丰台,55112.0
101091000000.0,116.235609,40.23053400000001,1111027375191.0,2016-07-29 00:00:00,299.0,18.0,156.0,21791.0,71.59,1.0,1.0,1.0,1.0,高 12,板楼,2007,简装,钢混,0.333,1.0,1.0,1.0,昌平,37335.0
101091000000.0,116.343244,40.063366,1111027378786.0,2016-08-28 00:00:00,329.0,25.0,520.0,40705.0,127.75,3.0,2.0,1.0,2.0,高 7,板楼,2000,精装,混合,0.5,0.0,1.0,1.0,海淀,57958.0
101091000000.0,116.665923,40.186753,1111027381403.0,2016-07-27 00:00:00,297.0,83.0,103.5,16968.0,61.0,1.0,1.0,1.0,1.0,低 15,板楼,2014,精装,钢混,0.13,1.0,0.0,0.0,顺义,43947.0
101091000000.0,116.274354,40.170887,1111027379918.0,2016-06-29 00:00:00,269.0,29.0,264.5,22416.0,118.0,2.0,1.0,1.0,1.0,底 14,板楼,2008,毛坯,钢混,0.5,1.0,0.0,0.0,昌平,39766.0
101091000000.0,116.501794,39.799347,1111027377054.0,2016-06-25 00:00:00,264.0,62.0,560.0,29947.0,187.0,4.0,1.0,1.0,2.0,中 5,板楼,2003,简装,混合,0.5,0.0,0.0,0.0,亦庄开发区,54842.0
101091000000.0,116.382098,39.848059,1111027377266.0,2016-12-30 00:00:00,451.0,119.0,509.0,52088.0,97.72,3.0,1.0,1.0,1.0,高 6,板楼,1995,精装,混合,0.16699999999999998,0.0,1.0,1.0,丰台,51147.0
101091000000.0,116.465918,39.898826,1111027382010.0,2016-06-27 00:00:00,265.0,15.0,380.0,36191.0,105.0,1.0,1.0,1.0,1.0,低 30,塔楼,2004,其他,钢混,0.25,1.0,1.0,1.0,朝阳,37883.0
101091000000.0,116.340073,39.899642,1111027380656.0,2016-09-03 00:00:00,334.0,139.0,560.0,67171.0,83.37,2.0,1.0,1.0,1.0,低 15,塔楼,2011,精装,钢混,0.14300000000000002,1.0,0.0,1.0,西城,101676.0
101091000000.0,116.24369,40.221606,1111027379219.0,2016-08-09 00:00:00,308.0,4.0,310.0,23665.0,131.0,2.0,1.0,1.0,2.0,中 28,板楼,2010,精装,钢混,1.0,1.0,0.0,1.0,昌平,42567.0
101091000000.0,116.347797,39.976432,1111027380126.0,2016-09-28 00:00:00,358.0,49.0,1200.0,83000.0,144.58,3.0,2.0,1.0,2.0,低 26,塔楼,2002,简装,钢混,0.28600000000000003,1.0,0.0,1.0,海淀,91516.0
101091000000.0,116.42537,40.052808,1111027376257.0,2016-08-29 00:00:00,327.0,83.0,460.0,46663.0,98.58,2.0,1.0,1.0,1.0,低 25,塔楼,2007,精装,钢混,0.3,1.0,1.0,1.0,朝阳,60785.0
